"","survey_id","year","month","day","BMU","household_group","Total_Biomass_kg_per_fisherman","Avg_Trophic_Level","richness","total_catch_per_fisherman","Total_value_KES_per_fisherman","Mean_length_cm","Calcium_mg_per_fisherman","Iron_mg_per_fisherman","Omega3_g_per_fisherman","Protein_g_per_fisherman","VitaminA_ug_per_fisherman","Selenium_ug_per_fisherman","mean_lengthdist","Zinc_mg_per_fisherman","TakeHome_kg","Diet_percent_Herbivorous_Detritivorous","Diet_percent_Herbivorous_Macroalgal","Diet_percent_Omnivorous","Diet_percent_Planktivorous","Diet_percent_Carnivorous","trap_type","total_traps_collected","household_group_collapsed","No_fishermen"
"80","2022-04-27 09:30:00 SS/KAN/CO/012/FF","2022","Apr","27","KANAMAI","Control",1.15778587901455,3.01666668186667,3,15,156.244766072614,15.6666666666667,766.377551586702,8.38806131850711,2.10430917161807,215.02945622406,728.845119172752,553.555162684127,-1.322076253,14.1961325517559,NA,40,0,0,0,60,NA,NA,"Control",1
"81","2022-04-28 22:10:00 SS/KAN/CO/018/FF","2022","Apr","28","KANAMAI","Control",2.20676406776839,2.08904761361905,2,21,441.352813553677,18.952380952381,986.405654186062,20.8398478505651,6.07620920190457,402.633287348167,587.331923382419,493.086697884436,-7.4048890125,38.4677267586157,NA,75,0,0,0,25,NA,NA,"Control",1
"82","2022-04-06 04:25:00 SS/KAN/CO/018/FF","2022","Apr","06","KANAMAI","Control",3.19422048428472,2.02310344827586,2,29,586.374410109183,18.5172413793103,1248.01076710934,26.341363063531,7.75663231169824,587.176742238028,1006.86276501637,798.949220185429,-3.32666136,50.2118409036072,0.655871084347008,75,25,0,0,0,NA,NA,"Control",1
"83","2022-05-04 04:45:00 SS/KAN/CO/014/FF","2022","May","04","KANAMAI","Control",3.53277008728734,2,2,32,658.410164920494,18.46875,1554.69303904333,31.7433140719396,8.69105633224035,645.507438579423,917.29503327458,750.532122433145,-3.8630217975,63.051118543957,0.601798156712166,100,0,0,0,0,NA,NA,"Control",1
"84","2022-04-20 11:47:00 SS/TAK/CO/160/FF","2022","Apr","20","TAKAUNGU","Social marketing",0.770932973466297,2,1,15,154.186594693259,13.7333333333333,337.20907766876,7.16997612215011,2.1227851893522,140.299623853404,208.015357654625,162.96146010891,-13.7435437,13.149132392272,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"85","2022-04-14 08:35:00 SS/TAK/CO/146/FF","2022","Apr","14","TAKAUNGU","Social marketing",0.71230101794257,NA,1,4.5,124.65267813995,18,356.150508971285,4.3806512603468,0.911745302966489,69.0931987404292,11.7173517451553,616.140380520323,-57.6,3.04508685170448,NA,NA,NA,NA,NA,NA,NA,NA,"Social marketing",2
"86","2022-04-01 11:46:00 SS/TAK/CO/166/FF","2022","Apr","01","TAKAUNGU","Social marketing",1.81628175454297,2.17,2,2,52.5747883860333,35.5,146.314020937019,2.73500509311268,0.454694814230788,82.9035863648031,58.5643481514422,181.787660081947,7.44072682,4.68390147036958,NA,0,100,0,0,0,NA,NA,"Social marketing",1
"87","2022-04-04 11:53:00 SS/TAK/CO/165/FF","2022","Apr","04","TAKAUNGU","Social marketing",0.0104414217968875,2.27,1,5,1.2529706156265,5,5.34433656089784,0.0838366360238421,0.0112063238127512,1.95630407471574,2.64688763372514,4.03511878498157,-13.66459564,0.170976909712381,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"88","2022-05-21 03:58:00 SS/KAN/CO/140/FF","2022","May","21","KANAMAI","Control",6.55755989417122,2.365,4,18,1295.62491229985,29.9444444444444,2904.77706907093,57.4151462368779,17.5089198734898,1193.57133159866,2979.65117484232,1855.15118090387,4.55741125,105.508950969543,NA,40,0,0,0,60,NA,NA,"Control",1
"89","2022-05-14 04:38:00 SS/KAN/CO/140/FF","2022","May","14","KANAMAI","Control",6.11344120908815,2,1,14,1222.68824181763,33,2674.04293557425,56.8573780107575,16.8335288556639,1112.56559468261,1649.54633330986,1292.27227270301,7.2564563,104.271643057677,NA,100,0,0,0,0,NA,NA,"Control",1
"90","2022-05-16 23:10:00 SS/TAK/CO/144/FF","2022","May","16","TAKAUNGU","Social marketing",15.8611125744811,3.28741935483871,2,31,2317.05752816649,26.3870967741935,9535.23151210002,111.031468324369,21.7800316864967,3103.76606320883,7221.35227864501,5703.00817839264,8.945721575,228.405194377414,5.51801209376213,50,0,0,0,50,NA,NA,"Social marketing",1
"91","2022-05-16 23:55:00 SS/TAK/CO/195/FF","2022","May","16","TAKAUNGU","Social marketing",7.68683109281955,2,1,12,1537.36621856391,38,3362.24978333807,71.4905151127598,21.1659012631435,1398.90178272985,2074.08292813598,1624.85879007639,12.2564563,131.107584180839,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"92","2022-05-15 23:47:00 SS/TAK/CO/195/FF","2022","May","15","TAKAUNGU","Social marketing",3.9127589409901,2,1,14,782.551788198019,28,1711.45596185755,36.3901780624185,10.7738895796526,712.07047375559,1055.75189872453,827.087350033826,2.2564563,66.7365219868547,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"93","2022-05-13 23:30:00 SS/TAK/CO/174/FF","2022","May","13","TAKAUNGU","Social marketing",14.6222706988697,2.76538461538462,3,26,2596.93097591822,34.3461538461538,6344.53152620089,105.992891190055,29.37227682419,2793.5791938102,6228.3494842472,4929.36833759393,9.23684754333333,190.960480049551,0.115923978689258,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"94","2022-05-13 23:30:00 SS/TAK/CO/176/FF","2022","May","13","TAKAUNGU","Social marketing",14.4777149023085,2.38714285714286,3,21,2684.554136402,38,6182.35809611486,119.412813942273,33.7859574802874,2695.17759241482,4676.91196885082,4010.15993803571,13.3947142266667,216.388318596646,1.04611432294324,33.3333333333333,33.3333333333333,0,0,33.3333333333333,NA,NA,"Social marketing",1
"95","2022-05-11 23:50:00 SS/TAK/CO/176/FF","2022","May","11","TAKAUNGU","Social marketing",7.04626183508459,2,1,11,1409.25236701692,38,3082.06230139323,65.5329721866965,19.4020761578816,1282.32663416903,1901.24268412465,1489.45389090336,12.2564563,120.181952165769,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"96","2022-05-10 23:50:00 SS/TAK/CO/176/FF","2022","May","10","TAKAUNGU","Social marketing",13.8967621478647,2.6965,2,20,2556.57795768053,38,6004.94059414649,108.181048484606,30.7681045288515,2621.52052130079,5347.28087302196,4227.10578616819,13.40134452,195.223372346481,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"97","2022-05-07 23:30:00 SS/TAK/CO/195/FF","2022","May","07","TAKAUNGU","Social marketing",13.1531823408789,2,2,32,2500.80161204382,29.25,6506.10543093409,123.615770252876,33.6902313894953,2399.10566699613,3557.66815452393,2727.51888250897,9.082154945,242.230328088361,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"98","2022-05-07 23:55:00 SS/TAK/CO/198/FF","2022","May","07","TAKAUNGU","Social marketing",17.0589007704016,3.29782608695652,2,23,2934.40628573944,38,7304.00698883782,113.516751506614,30.9071254716229,3302.6945956511,8026.34559682205,6369.32940106735,13.40134452,201.3839621575,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"99","2022-05-05 15:18:00 SS/KAN/CO/031/FF","2022","May","05","KANAMAI","Control",7.74111557100559,2.8159999772,3,10,1131.30664489465,20.6666666666667,2076.61612088405,26.1311911718008,4.59502301435445,488.162236298897,654.865675570234,641.08200600781,0.367299515,58.6058021205861,NA,75,0,0,0,25,NA,NA,"Control",3
"100","2022-05-13 13:36:00 SS/KAN/CO/031/FF","2022","May","13","KANAMAI","Control",6.34840127314272,3.60285704514286,2,9.33333333333333,1269.68025462854,25.1428571428571,1365.89826000319,26.2583698033352,5.82316025711751,406.570271704351,402.352725410875,1001.17721953632,1.4928688,53.3413337368719,NA,33.3333333333333,0,0,0,66.6666666666667,NA,NA,"Control",3
"101","2022-05-16 13:48:00 SS/KAN/CO/031/FF","2022","May","16","KANAMAI","Control",4.22590750460311,3.52999990672727,2,7.33333333333333,845.181500920622,23.9090909090909,877.767577447423,17.0092522384293,3.87653545201665,269.105892694275,279.882076360988,626.86993063055,0.433765675,34.2749068129726,NA,50,0,0,0,50,NA,NA,"Control",3
"102","2022-05-31 11:16:00 SS/KUR/SG/009/FF","2022","May","31","KURUWITU","Social marketing",1.69121490245889,2.05666666666667,2,6,202.945788295066,23,654.423822316758,11.9174434894565,1.34435834417429,313.962750620215,307.994720653973,497.086862496928,1.431405726,31.5292926192851,NA,0,40,60,0,0,NA,NA,"Social marketing",1
"103","2022-05-31 10:03:00 SS/KUR/SG/078/FF","2022","May","31","KURUWITU","Social marketing",0.00556267024171094,2.78,1,1,0.667520429005313,5,5.18938668830483,0.0543925884228963,0.00728150091347082,1.05818037858537,1.47538982289452,1.13080833737053,-9.65478959,0.130672539181644,0.00556267024171094,100,0,0,0,0,NA,NA,"Social marketing",1
"104","2022-05-31 09:43:00 SS/KUR/SG/002/FF","2022","May","31","KURUWITU","Social marketing",0.194814175652299,3.85,1,6,38.9628351304598,9.83333333333333,116.461395571936,1.06278484910504,0.592321155093226,34.3393139622103,262.132109823367,138.370253735906,-8.07369364,1.46659203521647,0.194814175652299,0,0,0,0,100,NA,NA,"Social marketing",1
"105","2022-05-26 09:11:00 SS/KUR/SG/027/FF","2022","May","26","KURUWITU","Social marketing",0.722770371492293,2,1,3,144.554074298458,26.3333333333333,316.142568453622,6.72204521502913,1.99016813745547,131.534666103092,195.019985527585,152.780746336818,-0.2435437,12.3276648308768,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"106","2022-05-26 07:18:00 SS/KUR/SG/012/FF","2022","May","26","KURUWITU","Social marketing",0.632125728349514,2.18,2,3,75.8550874019416,23,368.693433679295,5.3147053132122,0.6926868470471,118.197881195577,162.752494162966,220.218479222395,6.52622077,11.7076609412458,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"107","2022-05-24 04:37:00 SS/KUR/SG/032/FF","2022","May","24","KURUWITU","Social marketing",0.30194104610649,3.99,1,2,48.3105673770384,20.5,128.082310416905,1.66617857178219,0.424954992632438,59.9637751615136,168.084832980059,133.73900106165,-2.95376726,2.88368613409671,NA,0,0,0,0,100,NA,NA,"Social marketing",1
"108","2022-05-24 12:18:00 SS/KUR/SG/083/FF","2022","May","24","KURUWITU","Social marketing",0.0346586209851373,2.27,1,1,4.15903451821647,13,17.7396660037606,0.278282234847116,0.037197590253335,6.4936368605915,8.78591795945573,13.3939280798303,-5.66459564,0.567530363795653,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"109","2022-05-22 12:43:00 SS/KUR/SG/012/FF","2022","May","22","KURUWITU","Social marketing",0.863139796840096,2,1,4,103.576775620812,20.5,365.385398906648,6.55852490002996,0.542244074068123,158.11521227479,185.881734206137,182.031971031368,1.79804045,20.8012953297887,NA,0,0,100,0,0,NA,NA,"Social marketing",1
"110","2022-05-22 02:13:00 SS/KUR/SG/027/FF","2022","May","22","KURUWITU","Social marketing",1.06148994826929,2,1,10,212.297989653858,19,464.299827261437,9.87226885467481,2.92284182722247,193.177157537757,286.414278329839,224.380014624523,-7.7435437,18.1049096915674,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"111","2022-05-19 12:58:00 SS/KUR/SG/009/FF","2022","May","19","KURUWITU","Social marketing",0.408099120680308,2.3025,3,4,48.971894481637,16.75,186.758203695685,2.65545537291343,0.473757278011348,77.0216543539578,158.865668638312,136.675053639523,0.0557478699999994,6.74045225473526,NA,66.6666666666667,33.3333333333333,0,0,0,NA,NA,"Social marketing",1
"112","2022-05-19 10:18:00 SS/KUR/SG/002/FF","2022","May","19","KURUWITU","Social marketing",0.860059125286248,2.78,1,6,103.20709503435,13.8333333333333,802.344770043889,8.40978163153932,1.12581207123371,163.608060743374,228.113913893376,174.837261107565,0.0118770766666666,20.2036261119318,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"113","2022-05-19 12:18:00 SS/KUR/SG/008/FF","2022","May","19","KURUWITU","Social marketing",1.12411615576372,3.165,2,2,189.773372228722,30.5,392.709825715544,6.31757273793843,1.59736580773469,210.844987378296,1210.49188040579,467.501359899414,8.63757378,9.41806454730159,NA,0,50,0,0,50,NA,NA,"Social marketing",1
"114","2022-05-17 02:18:00 SS/KUR/SG/027/FF","2022","May","17","KURUWITU","Social marketing",1.35305260365792,2.47888888888889,3,9,245.935276567911,20.2222222222222,479.263223647616,8.61612332769915,2.71632639970565,247.136223712017,1536.05611057915,580.272575770747,-2.78835785,16.0674468180412,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"115","2022-05-17 05:13:00 SS/KUR/SG/032/FF","2022","May","17","KURUWITU","Social marketing",0.041621716937749,3.43,1,1,8.32434338754979,13,25.8489252031481,0.5207912632744,0.109878735104303,7.99580618993746,7.93686908540053,20.7743779704672,-10.80480942,1.18015483378466,NA,0,0,0,0,100,NA,NA,"Social marketing",1
"116","2022-05-14 09:48:00 SS/KUR/SG/002/FF","2022","May","14","KURUWITU","Social marketing",0.00556267024171094,2.78,1,1,0.667520429005313,5,5.18938668830483,0.0543925884228963,0.00728150091347082,1.05818037858537,1.47538982289452,1.13080833737053,-9.65478959,0.130672539181644,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"117","2022-05-14 12:03:00 SS/KUR/SG/008/FF","2022","May","14","KURUWITU","Social marketing",1.49432629750743,2.1525,3,4,179.319155700892,25.5,538.87800162009,9.85054674314585,1.44500822663557,280.987323319426,232.303751121292,563.149890253748,3.2240880225,20.0578438002657,NA,25,50,25,0,0,NA,NA,"Social marketing",1
"118","2022-05-14 10:18:00 SS/KUR/SG/027/FF","2022","May","14","KURUWITU","Social marketing",1.96588888939885,2.44222222222222,3,9,331.284428348576,23.5555555555556,750.5447040425,14.491979800013,3.81560310329441,367.89478446293,663.874648932243,635.373173968331,-1.876897685,28.1060160153882,NA,50,0,16.6666666666667,0,33.3333333333333,NA,NA,"Social marketing",1
"119","2022-05-12 12:23:00 SS/KUR/SG/008/FF","2022","May","12","KURUWITU","Social marketing",1.63910498174008,2.20571428571429,2,7,200.894716163688,20.8571428571429,674.875851227125,11.934981229214,1.08191004543517,300.216541623507,558.685689705847,393.802696373091,-0.331038298000001,37.4878557988214,NA,0,0,80,0,20,NA,NA,"Social marketing",1
"120","2022-05-12 01:16:00 SS/KUR/SG/008/FF","2022","May","12","KURUWITU","Social marketing",1.63910498174008,2.20571428571429,2,7,200.894716163688,20.8571428571429,674.875851227125,11.934981229214,1.08191004543517,300.216541623507,558.685689705847,393.802696373091,-0.331038298000001,37.4878557988214,NA,0,0,80,0,20,NA,NA,"Social marketing",1
"121","2022-05-12 12:23:00 SS/KUR/SG/027/FF","2022","May","12","KURUWITU","Social marketing",0.443287589993,2,1,2,88.6575179986,25.5,193.895714035225,4.12274678199923,1.22060459605171,80.6724894062642,119.609135618691,93.703078477259,-0.2435437,7.56077040324436,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"122","2022-05-10 12:11:00 SS/KUR/SG/012/FF","2022","May","10","KURUWITU","Social marketing",0.0406071280639629,3.85,1,1,8.12142561279257,13,24.2752499332388,0.221527208312977,0.123463607919341,7.15769740586455,54.6388994416517,28.84193922174,-7.07369364,0.305696905228879,0.0406071280639629,0,0,0,0,100,NA,NA,"Social marketing",1
"123","2022-05-10 11:41:00 SS/KUR/SG/027/FF","2022","May","10","KURUWITU","Social marketing",1.42537594019796,2.24875,2,8,271.333278723043,21.75,618.927578723215,11.9571961870943,3.46235646362556,265.105078806112,483.1484895672,380.847045078415,-2.285588412,21.7328522095548,NA,80,0,0,0,20,NA,NA,"Social marketing",1
"124","2022-05-10 10:53:00 SS/KUR/SG/002/FF","2022","May","10","KURUWITU","Social marketing",0.252656406337753,2.892,3,5,33.5673390056474,10.8,184.105946211844,2.13718315218268,0.3797657888289,47.2367446528473,109.822360199002,88.4744289862027,-4.761967115,4.64490199731061,NA,75,0,0,0,25,NA,NA,"Social marketing",1
"125","2022-05-07 12:03:00 SS/KUR/SG/027/FF","2022","May","07","KURUWITU","Social marketing",0.836220090377258,2.23125,2,8,167.244018075452,18,372.279450605433,7.62103681368183,2.31420582674224,151.948753421485,269.313482844318,197.020308136476,-5.609573688,13.875774375683,NA,80,0,0,0,20,NA,NA,"Social marketing",1
"126","2022-05-07 11:18:00 SS/KUR/SG/012/FF","2022","May","07","KURUWITU","Social marketing",1.14618843737937,2.31,3,6,137.542612485525,20.5,590.425845580239,9.18808735741506,1.04081822959333,213.046906919189,273.391557959782,337.687002171677,2.203514895,23.2958189911234,NA,75,0,25,0,0,NA,NA,"Social marketing",1
"127","2022-05-07 11:39:00 SS/KUR/SG/008/FF","2022","May","07","KURUWITU","Social marketing",0.266201151954325,2,1,1,31.9441382345189,23,112.68859859356,2.02271623889975,0.167233625057937,48.7643505758189,57.3278302704749,56.1405238855455,1.79804045,6.41533248635238,NA,0,0,100,0,0,NA,NA,"Social marketing",1
"128","2022-05-05 12:41:00 SS/KUR/SG/027/FF","2022","May","05","KURUWITU","Social marketing",1.77694171652777,2.26666666666667,3,6,271.699197470096,23,676.666648522179,13.4610900771324,3.09330812181507,331.372447793224,333.735424617187,600.517643237919,0.522389205,24.1191673054969,1.04611432294324,50,25,0,0,25,NA,NA,"Social marketing",1
"129","2022-05-05 12:31:00 SS/KUR/SG/009/FF","2022","May","05","KURUWITU","Social marketing",3.5145833062943,2.66333333333333,3,6,451.341592455176,28,1567.31153389413,24.7765530591755,3.85150596055052,663.443294187085,995.536435809863,930.736860801308,6.28951875,67.5862451354651,NA,40,0,20,0,40,NA,NA,"Social marketing",1
"130","2022-05-13 10:30:00 SS/KAN/CO/044/FF","2022","May","13","KANAMAI","Control",0.243642768383777,3.85,1,6,48.7285536767554,13,145.651499599433,1.32916324987786,0.740781647516044,42.9461844351873,327.83339664991,173.05163533044,-7.07369364,1.83418143137327,NA,0,0,0,0,100,NA,NA,"Control",1
"131","2022-04-05 09:30:00 SS/KUR/SG/043/FF","2022","Apr","05","KURUWITU","Social marketing",0.451116791096825,2.27,1,5,54.134014931619,18,230.899585017468,3.62212301687706,0.484164028303809,84.5212111686242,114.357553879864,174.335437585523,-0.664595640000002,7.38697816844182,NA,100,0,0,0,0,NA,NA,"Social marketing",1
"132","2022-05-09 11:10:00 SS/KUR/SG/065/FF","2022","May","09","KURUWITU","Social marketing",1.61424713761454,2.51857142857143,2,14,220.591219460512,19.0714285714286,862.930899548473,14.4676312691963,2.25893668728051,304.040204012296,388.104889128082,661.690146752673,-0.711333566666668,30.4584092266564,NA,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"133","2022-05-10 10:25:00 SS/KUR/SG/082/FF","2022","May","10","KURUWITU","Social marketing",0.868895523227605,2.7320000228,4,10,118.730241017585,15,569.313047189722,7.58433391698538,1.20255007970883,155.569600462188,1076.74606118366,210.063185796199,-0.14974387,23.9148471321573,NA,50,0,25,0,25,NA,NA,"Social marketing",1
"134","2022-05-15 12:20:00 SS/KUR/SG/054/FF","2022","May","15","KURUWITU","Social marketing",2.10562529821425,2.65318182163636,6,22,297.374387432783,16.4090909090909,1293.68402172023,18.3515247516426,3.08678445912038,391.520989603377,1481.36126546008,777.274313276645,0.381037619999999,44.5471441028126,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"135","2022-05-15 12:30:00 SS/KUR/SG/065/FF","2022","May","15","KURUWITU","Social marketing",0.544732286737511,3.022,2,5,69.4450731466411,14,456.326351170187,4.8922571353966,0.723082799514945,104.476489266956,174.187154563852,135.163068797977,-3.554278425,11.3753390671591,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"136","2022-05-15 12:40:00 SS/KUR/SG/099/FF","2022","May","15","KURUWITU","Social marketing",1.95459401073235,2.43451612903226,5,31,240.577460233671,14.6129032258065,1251.6106982516,16.288888742555,2.01608102060714,365.190003678308,582.190810835856,530.207381899072,-0.326490722000001,41.187885367769,NA,60,0,20,0,20,NA,NA,"Social marketing",1
"137","2022-05-16 12:20:00 SS/KUR/SG/065/FF","2022","May","16","KURUWITU","Social marketing",1.78703940507514,2.54,4,18,220.470907554807,17.4444444444444,1076.98153218135,14.530872191836,1.7441139937339,333.115238981276,531.870551641986,480.115253746455,0.614923199999999,37.6987297256009,NA,50,0,25,0,25,NA,NA,"Social marketing",1
"138","2022-05-16 12:50:00 SS/KUR/SG/043/FF","2022","May","16","KURUWITU","Social marketing",1.23255828724896,2.85285714285714,6,8,209.755651675155,18.625,669.770408918268,9.90331899844918,2.16466104155405,233.70187453088,832.862024937538,478.668318854444,-2.40913061,18.1268355505032,NA,33.3333333333333,16.6666666666667,0,0,50,NA,NA,"Social marketing",1
"139","2022-05-18 12:10:00 SS/KUR/SG/043/FF","2022","May","18","KURUWITU","Social marketing",0.895225042088033,2.56888888888889,3,9,116.38752603282,16.3333333333333,610.27659565507,8.27094172814998,1.21457335065739,169.213733281256,223.799650982296,297.751879254607,-2.70806488333333,18.3642380580507,NA,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"140","2022-05-27 10:50:00 SS/KUR/SG/100/FF","2022","May","27","KURUWITU","Social marketing",1.50754540475065,2.25294117647059,3,17,297.306962595252,18,680.072527947012,14.0418399230765,3.95453960398466,276.701611800251,589.017335879598,431.198280376805,-4.13190213666667,26.9698971104546,NA,33.3333333333333,0,0,0,66.6666666666667,NA,NA,"Social marketing",1
"141","2022-05-28 11:00:00 SS/KUR/SG/054/FF","2022","May","28","KURUWITU","Social marketing",2.51859085954848,2.73080000608,6,25,439.656620992526,17.2,1433.00986948615,25.8431157542111,5.33540521531166,467.719712676323,1144.79673363101,840.166000935767,-2.3578881,62.6682033517364,NA,50,0,16.6666666666667,0,33.3333333333333,NA,NA,"Social marketing",1
"142","2022-05-21 11:30:00 SS/KUR/SG/036/FF","2022","May","21","KURUWITU","Social marketing",0.980459578287115,2.93,3,7,103.000748447827,17.2857142857143,489.626902882599,6.50994935762519,1.4150412747072,190.533268453172,606.045177169568,410.972706561553,0.767194083333333,10.8216356610141,NA,33.3333333333333,0,0,33.3333333333333,33.3333333333333,NA,NA,"Social marketing",1
"143","2022-05-21 11:30:00 SS/KUR/SG/034/FF","2022","May","21","KURUWITU","Social marketing",2.21829714550894,2.508125,4,16,264.784776683054,18.3125,1049.28446240385,16.601624900373,2.21644295175847,416.468361944186,717.071842451049,737.132174567895,-0.312994588000001,39.5009685132391,NA,40,0,20,20,20,NA,NA,"Social marketing",1
"144","2022-05-21 12:20:00 SS/KUR/SG/038/FF","2022","May","21","KURUWITU","Social marketing",0.231406007367676,2.72,2,2,31.9708392389996,18,78.96699245992,1.23865045062245,0.197561496428779,42.3456579419265,255.530247731691,96.9258522489464,-1.02465642,3.56292010641041,0.231406007367676,0,0,50,0,50,NA,NA,"Social marketing",1
"145","2022-05-18 11:00:00 SS/KUR/SG/034/FF","2022","May","18","KURUWITU","Social marketing",0.507352541407419,2.995,2,2,87.7285989649354,25.5,217.380577571329,3.41922197215304,0.934553734330945,98.0369393285284,235.444769260473,186.793296399847,0.90134452,6.0749265203405,NA,50,0,0,0,50,NA,NA,"Social marketing",1
"146","2022-05-18 12:20:00 SS/KUR/SG/037/FF","2022","May","18","KURUWITU","Social marketing",2.49457093734443,3.98,1,1,0,48,706.602554126019,36.6664322132751,9.12425723607415,474.210715651427,3137.44190179729,263.435522762519,16.91014134,19.5158396773143,NA,0,0,0,0,100,NA,NA,"Social marketing",1
"147","2022-05-15 11:00:00 SS/KUR/SG/048/FF","2022","May","15","KURUWITU","Social marketing",0.47394766071812,3.40666666666667,2,6,26.5681390970409,13,365.152357904583,4.1867938802163,0.713357428992635,90.0780850886507,284.822942313467,143.93069041313,-4.11742222,8.04068832383635,NA,50,0,0,50,0,NA,NA,"Social marketing",1
"148","2022-05-15 11:30:00 SS/KUR/SG/033/FF","2022","May","15","KURUWITU","Social marketing",0.92487670665103,2.688,2,5,95.8324147035568,19,417.369968834467,7.07909949315891,0.713473216248271,170.273650015695,285.03379163257,217.883131290584,-2.3910072,20.6658772409452,0.798603455862974,0,0,50,50,0,NA,NA,"Social marketing",1
"149","2022-05-11 11:30:00 SS/KUR/SG/038/FF","2022","May","11","KURUWITU","Social marketing",0.00771875714423306,2,1,3,0.926250857307967,5,3.26751375447426,0.0586505930013503,0.00484909899410738,1.41396901038043,1.66227529901724,1.62784821418389,-16.20195955,0.186018704645423,NA,0,0,100,0,0,NA,NA,"Social marketing",1
"150","2022-05-11 10:30:00 SS/KUR/SG/034/FF","2022","May","11","KURUWITU","Social marketing",0.465045051880137,2.63222222222222,3,9,66.3797454539903,13.5555555555556,211.123431885343,3.14753634010077,0.567481040257091,86.1984199120611,226.729110747468,162.28331375225,-6.90980681666667,8.37856322106134,0.281900827298715,0,0,33.3333333333333,0,66.6666666666667,NA,NA,"Social marketing",1
"151","2022-05-08 01:00:00 SS/KUR/SG/096/FF","2022","May","08","KURUWITU","Social marketing",2.40483413039599,3.99,1,7,384.773460863358,28,1020.12202568151,13.2704153622859,3.384588757781,477.586386333645,1338.72538485474,1065.17520047503,4.54623274,22.9673538131004,NA,0,0,0,0,100,NA,NA,"Social marketing",1
"152","2022-05-08 01:00:00 SS/KUR/SG/095/FF","2022","May","08","KURUWITU","Social marketing",5.41089305935785,3.80909090909091,2,11,841.670963228769,31.1818181818182,2312.67536467452,31.021803386968,7.38891490911332,1067.16814685358,2803.58332853171,2261.07345256821,7.29033646333333,58.9893144164966,0.601798156712166,33.3333333333333,0,0,0,66.6666666666667,NA,NA,"Social marketing",1
"153","2022-05-08 06:00:00 SS/KUR/SG/038/FF","2022","May","08","KURUWITU","Social marketing",2.60940093974326,2.82916666666667,2,12,481.877972418054,24.6666666666667,1128.15391072771,20.4860692339255,5.83886576358347,491.48495951015,990.950055557772,783.142276062043,-0.31361822,37.0002285726551,NA,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"154","2022-05-08 06:00:00 SS/KUR/SG/035/FF","2022","May","08","KURUWITU","Social marketing",4.83477891525832,2.66333333333333,2,15,866.849263360155,28,2081.69724351918,35.4998410091677,9.94381959026826,921.428953147413,2022.44309240961,1601.47427003801,3.40134452,63.6785382349753,0.343547732913712,50,0,0,0,50,NA,NA,"Social marketing",1
"155","2022-05-05 03:00:00 SS/KUR/SG/036/FF","2022","May","05","KURUWITU","Social marketing",5.71677364698227,3.32333333333333,3,6,129.525468246441,31.3333333333333,1726.19079316715,78.5871733064481,19.713591955054,1087.48418255954,6585.9650945313,773.30401586872,4.57094346,48.4398404799682,0.400022155305988,33.3333333333333,0,0,0,66.6666666666667,NA,NA,"Social marketing",1
"156","2022-05-05 03:00:00 SS/KUR/SG/049/FF","2022","May","05","KURUWITU","Social marketing",2.20937878443728,2.597,2,10,417.874427569096,25,958.465945046256,18.2786570519664,5.27587038997363,412.042833672338,768.26533604065,605.96012695376,-0.31361822,33.1798193985393,0.600033232958983,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"157","2022-05-09 12:40:00 SS/KUR/SG/020/FF","2022","May","09","KURUWITU","Social marketing",1.95498828957469,2.68571428571429,4,11,172.267099955619,20.1818181818182,537.211049528346,8.20447942104391,1.49295901893004,217.498033966069,878.67708989653,459.537762386537,-1.2314228275,15.2362914939114,0.741920980033374,66.6666666666667,0,0,0,33.3333333333333,NA,NA,"Social marketing",1
"158","2022-05-17 14:00:00 SS/KUR/SG/029/FF","2022","May","17","KURUWITU","Social marketing",0.664203477426022,2.78,1,6,79.7044172911227,13,619.632035391015,6.494676981891,0.869438240531138,126.350665536523,176.167022013531,135.022713435702,-1.65478959,15.6027862801805,NA,100,0,0,0,0,NA,NA,"Social marketing",1
