"","survey_id","trap_type","total_traps_collected","reported_kg_trap","CPUE","reported_KES_trap"
"236","2021-06-02 SS/UYO/SB/085/FF 2021-06-02 16:00:00","Control",8,0.7375,4.875,147.5
"237","2021-06-02 SS/MAY/SB/064/FF 2021-06-02 17:48:00","Control",15,1.8,NA,226.666666666667
"238","2021-06-02 SS/MAY/SB/017/FF 2021-06-02 12:12:00","Control",16,1.4375,NA,287.5
"239","2021-06-02 SS/MAY/SB/082/FF 2021-06-02 12:12:00","Control",16,1.4375,NA,287.5
"240","2021-06-02 SS/MAY/SB/083/FF 2021-06-02 12:12:00","Control",NA,NA,NA,NA
"241","2021-06-02 SS/MAY/SB/064/FF 2021-06-02 17:48:00","Control",15,2.13333333333333,NA,NA
"242","2021-06-02 SS/MAY/SB/048/FF 2021-06-02 17:48:00","Control",15,1.46666666666667,NA,NA
"243","2021-06-02 SS/MAY/SB/017/FF 2021-06-02 12:53:00","Control",10,0.4,NA,80
"244","2021-06-02 SS/MAY/SB/028/FF 2021-06-02 12:57:00","Control",15,0.466666666666667,NA,93.3333333333333
"245","2021-06-02 SS/MAY/SB/052/FF 2021-06-02 12:57:00","Control",13,0.538461538461538,NA,107.692307692308
"246","2021-06-02 SS/MAY/SB/006/FF 2021-06-02 12:15:00","Control",9,1,NA,200
"247","2021-06-02 SS/MAY/SB/048/FF 2021-06-02 11:48:00","Control",15,2.06666666666667,NA,NA
"248","2021-06-02 SS/MAY/SB/064/FF 2021-06-02 11:48:00","Control",15,2.06666666666667,NA,NA
"249","2021-06-02 SS/MAY/SB/063/FF 2021-06-02 11:48:00","Control",15,2.06666666666667,NA,NA
"250","2021-06-02 SS/MAY/SB/034/FF 2021-06-02 13:15:00","Control",9,1.77777777777778,NA,355.555555555556
"251","2021-06-02 SS/MAY/SB/076/FF 2021-06-02 12:15:00","Control",15,1,NA,200
"252","2021-06-02 SS/MAY/SB/074/FF 2021-06-02 13:15:00","Control",10,2.9,NA,NA
"253","2021-06-02 SS/UYO/SB/089/FF 2021-06-02 16:00:00","Control",8,0.7375,5.25,147.5
"254","2021-06-03 SS/UYO/SB/095/FF 2021-06-03 08:30:00","Control",7,0.214285714285714,2.14285714285714,42.8571428571429
"255","2021-06-03 SS/UYO/SB/100/FF 2021-06-03 08:00:00","Control",7,0.357142857142857,2.28571428571429,71.4285714285714
"256","2021-06-03 SS/UYO/SB/085/FF 2021-06-03 17:30:00","Control",8,0.625,4.125,125
"257","2021-06-03 SS/UYO/SB/089/FF 2021-06-03 17:30:00","Control",8,0.625,3.75,125
"258","2021-06-04 SS/UYO/SB/088/FF 2021-06-04 08:30:00","Control",5,0.74,4.2,148
"259","2021-06-04 SS/UYO/SB/094/FF 2021-06-04 08:00:00","Control",8,0.4125,2.125,82.5
"260","2021-06-04 SS/UYO/SB/100/FF 2021-06-04 08:30:00","Control",7,0.357142857142857,2.57142857142857,71.4285714285714
"261","2021-06-04 SS/UYO/SB/090/FF 2021-06-04 07:30:00","Control",6,0.833333333333333,6.66666666666667,166.666666666667
"262","2021-06-04 SS/UYO/SB/099/FF 2021-06-04 07:30:00","Control",6,0.833333333333333,6.66666666666667,166.666666666667
"263","2021-06-05 SS/UYO/SB/088/FF 2021-06-05 08:00:00","Control",5,0.18,1.6,36
"264","2021-06-05 SS/UYO/SB/092/FF 2021-06-05 08:00:00","Control",5,2.1,NA,420
"265","2021-06-05 SS/UYO/SB/100/FF 2021-06-05 08:00:00","Control",7,0.5,5.28571428571429,100
"266","2021-06-05 SS/UYO/SB/099/FF 2021-06-05 08:00:00","Control",6,0.75,NA,150
"267","2021-06-05 SS/UYO/SB/090/FF 2021-06-05 08:00:00","Control",6,0.75,4,150
"268","2021-06-05 SS/UYO/SB/085/FF 2021-06-05 08:00:00","Control",8,0.6875,3.875,137.5
"269","2021-06-05 SS/UYO/SB/089/FF 2021-06-05 08:00:00","Control",8,0.6875,3.75,137.5
"270","2021-06-05 SS/UYO/SB/095/FF 2021-06-05 07:30:00","Control",7,0.428571428571429,3.71428571428571,85.7142857142857
"271","2021-06-05 SS/UYO/SB/091/FF 2021-06-05 08:00:00","Control",9,0.577777777777778,NA,115.555555555556
"272","2021-06-05 SS/UYO/SB/094/FF 2021-06-05 08:30:00","Control",8,0.375,2,75
"273","2021-06-05 SS/UYO/SB/100/FF 2021-06-06 07:30:00","Control",7,0.9,5.28571428571429,180
"274","2021-06-06 SS/UYO/SB/096/FF 2021-06-06 08:00:00","Control",12,0.375,2.91666666666667,75
"275","2021-06-06 SS/UYO/SB/082/FF 2021-06-06 08:00:00","Control",5,0.34,1.6,68
"276","2021-06-06 SS/UYO/SB/094/FF 2021-06-06 08:00:00","Control",7,0.428571428571429,4,85.7142857142857
"277","2021-06-06 SS/UYO/SB/095/FF 2021-06-06 08:00:00","Control",7,0.428571428571429,2,85.7142857142857
"278","2021-06-07 SS/UYO/SB/096/FF 2021-06-07 08:30:00","Control",5,0.18,NA,36
"279","2021-06-07 SS/UYO/SB/100/FF 2021-06-07 08:30:00","Control",7,0.571428571428571,3,114.285714285714
"280","2021-08-25 SS/UYO/SB/079/FF 2021-08-25 10:30:00","Control",3,0.666666666666667,4,133.333333333333
"281","2021-08-25 SS/UYO/SB/086/FF 2021-08-25 10:30:00","Control",7,0.0571428571428571,1.42857142857143,11.4285714285714
"282","2021-08-25 SS/UYO/SB/094/FF 2021-08-25 10:30:00","Control",8,0.075,0.75,15
"283","2021-08-25 SS/UYO/SB/088/FF 2021-08-25 10:30:00","Control",5,0.9,6.8,180
"284","2021-08-25 SS/UYO/SB/089/FF 2021-08-25 10:30:00","Control",8,0.625,6.25,125
"285","2021-08-25 SS/UYO/SB/085/FF 2021-08-25 10:30:00","Control",8,0.625,6.25,125
"286","2021-08-25 SS/UYO/SB/090/FF 2021-08-25 10:30:00","Control",6,0.333333333333333,2.83333333333333,66.6666666666667
"287","2021-08-25 SS/UYO/SB/099/FF 2021-08-25 10:30:00","Control",6,0.333333333333333,2.83333333333333,66.6666666666667
"288","2021-08-25 SS/UYO/SB/091/FF 2021-08-25 10:30:00","Control",9,0.755555555555556,5.22222222222222,151.111111111111
"289","2021-08-25 SS/UYO/SB/071/FF 2021-08-25 10:30:00","Control",7,0.171428571428571,0.428571428571429,34.2857142857143
"290","2021-08-25 SS/UYO/SB/095/FF 2021-08-25 10:30:00","Control",7,0.171428571428571,0.428571428571429,34.2857142857143
"291","2021-08-25 SS/UYO/SB/092/FF 2021-08-25 10:30:00","Control",5,0.16,1,32
"292","2021-08-27 SS/UYO/SB/079/FF 2021-08-27 12:30:00","Control",3,0.366666666666667,2.33333333333333,73.3333333333333
"293","2021-08-27 SS/UYO/SB/088/FF 2021-08-27 12:30:00","Control",5,0.16,1.2,32
"294","2021-08-27 SS/UYO/SB/092/FF 2021-08-27 12:30:00","Control",5,1,6.2,200
"295","2021-08-27 SS/UYO/SB/090/FF 2021-08-27 12:30:00","Control",6,0.416666666666667,3.83333333333333,83.3333333333333
"296","2021-08-27 SS/UYO/SB/099/FF 2021-08-27 12:30:00","Control",6,0.416666666666667,3.83333333333333,83.3333333333333
"297","2021-08-27 SS/UYO/SB/091/FF 2021-08-27 12:30:00","Control",9,0.866666666666667,6,173.333333333333
"298","2021-08-27 SS/UYO/SB/094/FF 2021-08-27 12:30:00","Control",8,0.225,1,45
"299","2021-08-27 SS/UYO/SB/089/FF 2021-08-27 12:30:00","Control",8,0.5625,2.75,112.5
"300","2021-08-27 SS/UYO/SB/085/FF 2021-08-27 12:30:00","Control",8,0.5625,2.75,112.5
"301","2021-08-27 SS/UYO/SB/100/FF 2021-08-27 12:30:00","Control",7,1.1,3.71428571428571,220
"302","2021-08-27 SS/UYO/SB/071/FF 2021-08-27 12:30:00","Control",7,0.757142857142857,2.85714285714286,151.428571428571
"303","2021-08-27 SS/UYO/SB/095/FF 2021-08-27 12:30:00","Control",7,0.757142857142857,2.85714285714286,151.428571428571
"304","2021-08-30 SS/UYO/SB/092/FF 2021-08-30 14:00:00","Control",5,0.36,1.8,72
"305","2021-08-30 SS/UYO/SB/100/FF 2021-08-30 08:00:00","Control",7,1,3.14285714285714,200
"306","2021-08-30 SS/UYO/SB/088/FF 2021-08-30 08:00:00","Control",5,0.58,4.6,116
"307","2021-08-30 SS/UYO/SB/071/FF 2021-08-30 08:00:00","Control",7,0.357142857142857,1.57142857142857,71.4285714285714
"308","2021-08-30 SS/UYO/SB/095/FF 2021-08-30 08:00:00","Control",7,0.357142857142857,1.57142857142857,71.4285714285714
"309","2021-08-30 SS/UYO/SB/094/FF 2021-08-30 14:00:00","Control",8,0.125,0.875,25
"310","2021-08-30 SS/UYO/SB/085/FF 2021-08-30 14:00:00","Control",8,1.075,NA,215
"311","2021-08-30 SS/UYO/SB/089/FF 2021-08-30 14:00:00","Control",8,1.075,NA,215
"312","2021-08-30 SS/UYO/SB/099/FF 2021-08-30 14:00:00","Control",6,0.666666666666667,7.33333333333333,133.333333333333
"313","2021-08-30 SS/UYO/SB/090/FF 2021-08-30 14:00:00","Control",6,0.666666666666667,7.33333333333333,133.333333333333
"314","2021-08-30 SS/UYO/SB/091/FF 2021-08-30 14:00:00","Control",9,1.72222222222222,NA,344.444444444444
"315","2021-09-01 SS/UYO/SB/088/FF 2021-09-01 07:00:00","Control",5,1.24,8,248
"316","2021-09-01 SS/UYO/SB/100/FF 2021-09-01 07:00:00","Control",7,1.14285714285714,3.42857142857143,228.571428571429
"317","2021-09-01 SS/UYO/SB/095/FF 2021-09-01 07:30:00","Control",7,0.657142857142857,2.85714285714286,131.428571428571
"318","2021-09-01 SS/UYO/SB/071/FF 2021-09-01 07:00:00","Control",7,0.657142857142857,2.71428571428571,131.428571428571
"319","2021-09-01 SS/UYO/SB/090/FF 2021-09-01 07:00:00","Control",6,0.55,3.16666666666667,110
"320","2021-09-01 SS/UYO/SB/099/FF 2021-09-01 07:00:00","Control",6,0.55,3.16666666666667,110
"321","2021-09-03 SS/UYO/SB/089/FF 2021-09-03 07:30:00","Control",8,1.075,1.625,215
"322","2021-09-03 SS/UYO/SB/085/FF 2021-09-03 07:30:00","Control",8,0.25,1.625,50
"323","2021-09-03 SS/UYO/SB/091/FF 2021-09-03 07:30:00","Control",9,1,NA,200
"324","2021-09-03 SS/UYO/SB/088/FF 2021-09-03 07:30:00","Control",5,1.6,9.6,320
"325","2021-09-03 SS/UYO/SB/092/FF 2021-09-03 07:30:00","Control",5,0.4,3.2,80
"326","2021-09-03 SS/UYO/SB/086/FF 2021-09-03 07:30:00","Control",7,0.214285714285714,1.85714285714286,42.8571428571429
"327","2021-09-03 SS/UYO/SB/071/FF 2021-09-03 07:30:00","Control",7,0.428571428571429,2.71428571428571,85.7142857142857
"328","2021-09-03 SS/UYO/SB/095/FF 2021-09-03 07:30:00","Control",7,0.428571428571429,2.71428571428571,85.7142857142857
"329","2021-09-03 SS/UYO/SB/100/FF 2021-09-03 07:30:00","Control",7,1.14285714285714,5.28571428571429,228.571428571429
"330","2021-09-04 SS/UYO/SB/095/FF 2021-09-04 08:00:00","Control",7,0.457142857142857,1.71428571428571,91.4285714285714
"331","2021-09-04 SS/UYO/SB/071/FF 2021-09-04 08:00:00","Control",7,0.457142857142857,1.71428571428571,91.4285714285714
"332","2021-09-04 SS/UYO/SB/100/FF 2021-09-04 08:00:00","Control",7,0.857142857142857,2.28571428571429,171.428571428571
"333","2021-09-04 SS/UYO/SB/085/FF 2021-09-04 08:00:00","Control",8,0.8375,NA,167.5
"334","2021-09-04 SS/UYO/SB/089/FF 2021-09-04 08:00:00","Control",8,0.8375,NA,167.5
"335","2021-09-04 SS/UYO/SB/090/FF 2021-09-04 08:00:00","Control",6,0.5,3.16666666666667,100
"336","2021-09-04 SS/UYO/SB/099/FF 2021-09-04 08:00:00","Control",6,0.5,3.16666666666667,100
"337","2021-09-04 SS/UYO/SB/088/FF 2021-09-04 08:00:00","Control",5,1.6,7.4,320
"338","2021-09-04 SS/UYO/SB/091/FF 2021-09-04 08:00:00","Control",9,0.311111111111111,2,62.2222222222222
"339","2021-09-05 SS/UYO/SB/095/FF 2021-09-05 08:30:00","Control",7,0.414285714285714,2,82.8571428571429
"340","2021-09-05 SS/UYO/SB/071/FF 2021-09-05 08:30:00","Control",7,0.414285714285714,2,82.8571428571429
"341","2021-09-05 SS/UYO/SB/092/FF 2021-09-05 08:30:00","Control",5,0.5,1.4,40
"342","2021-09-05 SS/UYO/SB/100/FF 2021-09-05 08:30:00","Control",7,0.214285714285714,1.14285714285714,42.8571428571429
"343","2021-09-05 SS/UYO/SB/094/FF 2021-09-05 08:30:00","Control",8,0.175,1.5,35
"344","2021-09-05 SS/UYO/SB/088/FF 2021-09-05 08:30:00","Control",5,1.8,14.6,360
"345","2021-09-06 SS/UYO/SB/100/FF 2021-09-06 09:00:00","Control",7,0.2,0.714285714285714,54.2857142857143
"346","2021-09-06 SS/UYO/SB/092/FF 2021-09-06 09:00:00","Control",5,0.52,3,104
"347","2021-09-06 SS/UYO/SB/091/FF 2021-09-06 09:00:00","Control",9,0.333333333333333,2.22222222222222,66.6666666666667
"348","2021-09-06 SS/UYO/SB/085/FF 2021-09-06 09:00:00","Experimental",3,0.233333333333333,NA,46.6666666666667
"349","2021-09-06 SS/UYO/SB/089/FF 2021-09-06 09:00:00","Experimental",3,0.233333333333333,NA,46.6666666666667
"350","2021-09-06 SS/UYO/SB/085/FF 2021-09-06 09:00:00","Control",8,0.65,10.75,130
"351","2021-09-06 SS/UYO/SB/089/FF 2021-09-06 09:00:00","Control",8,0.65,11,130
"352","2021-09-06 SS/UYO/SB/099/FF 2021-09-06 09:00:00","Experimental",4,0.275,10.5,55
"353","2021-09-06 SS/UYO/SB/090/FF 2021-09-06 09:00:00","Experimental",4,0.275,10.5,55
"354","2021-09-06 SS/UYO/SB/099/FF 2021-09-06 09:00:00","Control",6,0.416666666666667,7,83.3333333333333
"355","2021-09-06 SS/UYO/SB/090/FF 2021-09-06 09:00:00","Control",6,0.416666666666667,7,83.3333333333333
"356","2021-09-06 SS/UYO/SB/039/FF 2021-09-06 09:00:00","Control",5,1.1,7.4,220
"357","2021-09-06 SS/UYO/SB/088/FF 2021-09-06 09:00:00","Control",5,1.1,7.4,220
"358","2021-09-06 SS/UYO/SB/094/FF 2021-09-06 09:00:00","Control",8,0.1625,1.25,32.5
"359","2021-09-06 SS/UYO/SB/086/FF 2021-09-06 09:00:00","Control",7,0.128571428571429,0.857142857142857,25.7142857142857
"360","2021-09-07 SS/UYO/SB/088/FF 2021-09-07 09:30:00","Control",5,1,5.2,200
"361","2021-09-07 SS/UYO/SB/039/FF 2021-09-07 09:30:00","Control",5,1,5.2,200
"362","2021-09-07 SS/UYO/SB/094/FF 2021-09-07 09:30:00","Control",8,0.2125,1.25,42.5
"363","2021-09-07 SS/UYO/SB/095/FF 2021-09-07 09:30:00","Control",7,0.357142857142857,1.42857142857143,71.4285714285714
"364","2021-09-07 SS/UYO/SB/071/FF 2021-09-07 09:30:00","Control",7,0.357142857142857,1.42857142857143,71.4285714285714
"365","2021-09-07 SS/UYO/SB/100/FF 2021-09-07 09:30:00","Control",7,0.285714285714286,2,57.1428571428571
"366","2021-09-07 SS/UYO/SB/091/FF 2021-09-07 09:30:00","Control",9,0.366666666666667,3,73.3333333333333
"367","2021-09-07 SS/UYO/SB/099/FF 2021-09-07 09:30:00","Control",6,0.416666666666667,2.5,83.3333333333333
"368","2021-09-07 SS/UYO/SB/090/FF 2021-09-07 09:30:00","Control",6,0.416666666666667,2.5,83.3333333333333
"369","2021-09-07 SS/UYO/SB/085/FF 2021-09-07 09:30:00","Control",8,0.375,3.125,75
"370","2021-09-07 SS/UYO/SB/089/FF 2021-09-07 09:30:00","Control",8,0.375,3.125,75
"371","2021-09-07 SS/UYO/SB/092/FF 2021-09-07 09:30:00","Control",5,0.1,0.6,20
"372","2021-09-08 SS/UYO/SB/092/FF 2021-09-08 10:00:00","Control",5,0.4,2.4,80
"373","2021-09-08 SS/UYO/SB/095/FF 2021-09-08 10:00:00","Control",7,0.4,2.28571428571429,80
"374","2021-09-08 SS/UYO/SB/071/FF 2021-09-08 10:00:00","Control",7,0.4,2.28571428571429,80
"375","2021-09-08 SS/UYO/SB/089/FF 2021-09-08 10:00:00","Control",8,0.25,1.25,50
"376","2021-09-08 SS/UYO/SB/085/FF 2021-09-08 10:00:00","Control",8,0.25,1.25,50
"377","2021-09-08 SS/UYO/SB/091/FF 2021-09-08 10:00:00","Control",9,0.4,2.55555555555556,80
"378","2021-09-08 SS/UYO/SB/090/FF 2021-09-08 10:00:00","Control",6,0.2,1.66666666666667,40
"379","2021-09-08 SS/UYO/SB/099/FF 2021-09-08 10:00:00","Control",6,0.2,1.66666666666667,40
"380","2021-09-09 SS/UYO/SB/092/FF 2021-09-09 10:30:00","Control",5,0.5,4,100
"381","2021-07-21 SS/MAY/SB/083/FF 2021-07-21 13:13:00","Control",15,0.4,0.933333333333333,80
"382","2021-07-21 SS/MAY/SB/017/FF 2021-07-21 13:13:00","Control",15,0.4,0.933333333333333,80
"383","2021-07-21 SS/MAY/SB/012/FF 2021-07-21 13:27:00","Control",9,0.5,0.888888888888889,100
"384","2021-07-21 SS/MAY/SB/028/FF 2021-07-21 13:27:00","Control",9,0.5,0.888888888888889,100
"385","2021-07-22 SS/MAY/SB/083/FF 2021-07-22 13:32:00","Control",15,0.1,0.466666666666667,20
"386","2021-07-22 SS/MAY/SB/017/FF 2021-07-22 13:32:00","Control",15,0.1,0.466666666666667,20
"387","2021-07-22 SS/MAY/SB/028/FF 2021-07-22 13:18:00","Control",9,0.333333333333333,0.777777777777778,66.6666666666667
"388","2021-07-22 SS/MAY/SB/012/FF 2021-07-22 13:18:00","Control",9,0.333333333333333,0.777777777777778,66.6666666666667
"389","2021-07-23 SS/MAY/SB/028/FF 2021-07-23 14:13:00","Control",9,0.555555555555556,1.44444444444444,111.111111111111
"390","2021-07-23 SS/MAY/SB/017/FF 2021-07-23 14:10:00","Control",15,0.266666666666667,0.733333333333333,53.3333333333333
"391","2021-07-23 SS/MAY/SB/083/FF 2021-07-23 14:10:00","Control",15,0.266666666666667,0.733333333333333,53.3333333333333
"392","2021-07-23 SS/MAY/SB/036/FF 2021-07-23 12:40:00","Control",7,1,1.71428571428571,200
"393","2021-07-23 SS/MAY/SB/030/FF 2021-07-23 12:35:00","Control",15,0.4,0.866666666666667,80
"394","2021-07-23 SS/MAY/SB/013/FF 2021-07-23 12:35:00","Control",15,0.4,0.866666666666667,80
"395","2021-07-23 SS/MAY/SB/031/FF 2021-07-23 12:40:00","Control",15,0.466666666666667,0.8,93.3333333333333
"396","2021-07-23 SS/MAY/SB/070/FF 2021-07-23 12:40:00","Control",7,1,1.71428571428571,200
"397","2021-07-23 SS/MAY/SB/077/FF 2021-07-23 12:35:00","Control",15,0.4,0.866666666666667,80
"398","2021-07-23 SS/MAY/SB/012/FF 2021-07-23 14:13:00","Control",9,0.555555555555556,1.44444444444444,111.111111111111
"399","2021-07-24 SS/MAY/SB/012/FF 2021-07-24 13:03:00","Control",9,0.388888888888889,1.55555555555556,77.7777777777778
"400","2021-07-24 SS/MAY/SB/028/FF 2021-07-24 13:03:00","Control",9,0.388888888888889,1.55555555555556,77.7777777777778
"401","2021-07-24 SS/MAY/SB/011/FF 2021-07-24 12:45:00","Control",15,0.466666666666667,0.8,93.3333333333333
"402","2021-07-24 SS/MAY/SB/003/FF 2021-07-24 12:45:00","Control",15,0.466666666666667,0.8,93.3333333333333
"403","2021-07-24 SS/MAY/SB/077/FF 2021-07-24 13:15:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"404","2021-07-24 SS/MAY/SB/030/FF 2021-07-24 13:15:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"405","2021-07-24 SS/MAY/SB/013/FF 2021-07-24 13:15:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"406","2021-07-24 SS/MAY/SB/083/FF 2021-07-24 13:47:00","Control",15,0.166666666666667,0.6,33.3333333333333
"407","2021-07-24 SS/MAY/SB/017/FF 2021-07-24 13:47:00","Control",15,0.166666666666667,0.6,33.3333333333333
"408","2021-07-24 SS/MAY/SB/070/FF 2021-07-24 12:30:00","Control",7,0.571428571428571,1.28571428571429,114.285714285714
"409","2021-07-24 SS/MAY/SB/031/FF 2021-07-24 12:30:00","Control",15,0.266666666666667,0.6,53.3333333333333
"410","2021-07-24 SS/MAY/SB/036/FF 2021-07-24 12:30:00","Control",7,0.571428571428571,1.28571428571429,114.285714285714
"411","2021-07-24 SS/MAY/SB/002/FF 2021-07-24 12:13:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"412","2021-07-24 SS/MAY/SB/015/FF 2021-07-24 12:13:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"413","2021-07-24 SS/MAY/SB/001/FF 2021-07-24 12:13:00","Control",15,0.533333333333333,1.33333333333333,106.666666666667
"414","2021-07-24 SS/MAY/SB/010/FF 2021-07-24 13:30:00","Control",NA,NA,NA,NA
"415","2021-07-24 SS/MAY/SB/074/FF 2021-07-24 12:45:00","Control",7,0.714285714285714,1.14285714285714,142.857142857143
"416","2021-07-25 SS/MAY/SB/083/FF 2021-07-25 13:23:00","Control",15,0.1,0.533333333333333,20
"417","2021-07-25 SS/MAY/SB/012/FF 2021-07-25 13:03:00","Control",9,0.222222222222222,0.888888888888889,44.4444444444444
"418","2021-07-25 SS/MAY/SB/028/FF 2021-07-25 13:03:00","Control",9,0.222222222222222,0.888888888888889,44.4444444444444
"419","2021-07-25 SS/MAY/SB/017/FF 2021-07-25 13:23:00","Control",15,0.1,0.533333333333333,20
"420","2021-07-25 SS/MAY/SB/001/FF 2021-07-25 12:21:00","Control",5,1,2,200
"421","2021-07-25 SS/MAY/SB/074/FF 2021-07-25 13:18:00","Control",7,0.428571428571429,1.28571428571429,85.7142857142857
"422","2021-07-25 SS/MAY/SB/010/FF 2021-07-25 13:20:00","Control",NA,NA,NA,NA
"423","2021-07-25 SS/MAY/SB/032/FF 2021-07-25 11:20:00","Control",NA,NA,NA,NA
"424","2021-07-25 SS/MAY/SB/015/FF 2021-07-25 12:21:00","Control",9,0.555555555555556,1.11111111111111,111.111111111111
"425","2021-07-25 SS/MAY/SB/002/FF 2021-07-25 12:21:00","Control",15,0.333333333333333,0.666666666666667,66.6666666666667
"426","2021-07-26 SS/MAY/SB/002/FF 2021-07-26 12:15:00","Control",15,0.266666666666667,0.666666666666667,53.3333333333333
"427","2021-07-26 SS/MAY/SB/001/FF 2021-07-26 12:15:00","Control",15,0.266666666666667,0.666666666666667,53.3333333333333
"428","2021-07-26 SS/MAY/SB/074/FF 2021-07-26 13:15:00","Control",7,0.714285714285714,1,142.857142857143
"429","2021-07-26 SS/MAY/SB/010/FF 2021-07-26 13:20:00","Control",NA,NA,NA,NA
"430","2021-07-26 SS/MAY/SB/015/FF 2021-07-26 12:15:00","Control",9,0.444444444444444,1.11111111111111,88.8888888888889
"431","2021-07-27 SS/MAY/SB/010/FF 2021-07-27 13:04:00","Control",NA,NA,NA,NA
"432","2021-07-28 SS/MAY/SB/010/FF 2021-07-28 13:15:00","Control",NA,NA,NA,NA
"433","2021-07-29 SS/MAY/SB/010/FF 2021-07-29 13:18:00","Control",NA,NA,NA,NA
"434","2021-07-29 SS/MAY/SB/074/FF 2021-07-29 12:20:00","Control",7,0.428571428571429,1.28571428571429,85.7142857142857
"435","2021-07-29 SS/MAY/SB/003/FF 2021-07-29 12:17:00","Control",15,0.233333333333333,0.666666666666667,46.6666666666667
"436","2021-07-29 SS/MAY/SB/011/FF 2021-07-29 12:17:00","Control",15,0.233333333333333,0.666666666666667,46.6666666666667
"437","2021-07-30 SS/MAY/SB/010/FF 2021-07-30 13:15:00","Control",NA,NA,NA,NA
"438","2021-07-31 SS/MAY/SB/074/FF 2021-07-31 12:30:00","Control",7,0.428571428571429,1.14285714285714,85.7142857142857
"439","2021-07-31 SS/MAY/SB/010/FF 2021-07-31 13:08:00","Control",NA,NA,NA,NA
"440","2021-07-13 SS/MAY/SB/017/FF 2021-07-13 13:11:00","Control",10,0.5,0.9,100
"441","2021-07-13 SS/MAY/SB/083/FF 2021-07-13 13:11:00","Control",10,0.5,0.9,100
"442","2021-07-10 SS/MAY/SB/001/FF 2021-07-10 12:20:00","Control",15,0.133333333333333,1.2,26.6666666666667
"443","2021-07-10 SS/MAY/SB/002/FF 2021-07-10 12:20:00","Control",15,0.133333333333333,1.2,26.6666666666667
"444","2021-07-10 SS/MAY/SB/015/FF 2021-07-10 12:20:00","Control",9,0.222222222222222,2,44.4444444444444
"445","2021-07-10 SS/MAY/SB/074/FF 2021-07-10 12:36:00","Control",7,0.714285714285714,1.14285714285714,142.857142857143
"446","2021-07-11 SS/MAY/SB/010/FF 2021-07-11 13:15:00","Control",NA,NA,NA,NA
"447","2021-07-11 SS/MAY/SB/036/FF 2021-07-11 12:40:00","Control",9,0.333333333333333,0.888888888888889,66.6666666666667
"448","2021-07-11 SS/MAY/SB/070/FF 2021-07-11 12:40:00","Control",7,0.428571428571429,1.14285714285714,85.7142857142857
"449","2021-07-11 SS/MAY/SB/031/FF 2021-07-11 12:40:00","Control",15,0.2,0.533333333333333,40
"450","2021-07-11 SS/MAY/SB/001/FF 2021-07-11 13:15:00","Control",15,0.133333333333333,0.333333333333333,26.6666666666667
"451","2021-07-11 SS/MAY/SB/002/FF 2021-07-11 13:15:00","Control",15,0.133333333333333,0.333333333333333,26.6666666666667
"452","2021-07-11 SS/MAY/SB/015/FF 2021-07-11 13:15:00","Control",9,0.222222222222222,0.555555555555556,44.4444444444444
"453","2021-07-11 SS/MAY/SB/074/FF 2021-07-11 12:40:00","Control",7,0.857142857142857,1.42857142857143,171.428571428571
"454","2021-07-12 SS/MAY/SB/036/FF 2021-07-12 12:45:00","Control",7,0.285714285714286,0.857142857142857,57.1428571428571
"455","2021-07-12 SS/MAY/SB/070/FF 2021-07-12 12:45:00","Control",7,0.285714285714286,0.857142857142857,57.1428571428571
"456","2021-07-12 SS/MAY/SB/031/FF 2021-07-12 12:45:00","Control",15,0.133333333333333,0.4,26.6666666666667
