"","survey_id","Operation_date","year","month","day","enumerator","landing_site","BMU","fisher_id","household_id","destination","trap_type","fish_perdestination","KSH_perdestination","calculated_Kg_perdestination","Zinc_perdestination","Selenium_perdestination","VitaminA_perdestination","Protein_perdestination","Omega3_perdestination","Iron_perdestination","Calcium_perdestination"
"148","2021-09-06 SS/UYO/SB/091/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091","MAMA KARANGA","Control",6,121.429807218108,0.940006771391638,16.1739128856344,379.268351939857,233.850422793564,176.692697055627,1.15946524466649,7.70113652411978,466.930726522459
"149","2021-09-06 SS/UYO/SB/085/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085","MAMA KARANGA","Experimental",162,2805.46036133639,14.0273018066819,239.251471830763,2965.12104469798,3784.887016702,2552.78374954995,38.6245621042171,130.459355762218,6135.59630681134
"150","2021-09-06 SS/UYO/SB/089/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089","MAMA KARANGA","Experimental",162,2805.46036133639,14.0273018066819,239.251471830763,2965.12104469798,3784.887016702,2552.78374954995,38.6245621042171,130.459355762218,6135.59630681134
"151","2021-09-06 SS/UYO/SB/085/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085","MAMA KARANGA","Control",162,2805.46036133639,14.0273018066819,239.251471830763,2965.12104469798,3784.887016702,2552.78374954995,38.6245621042171,130.459355762218,6135.59630681134
"152","2021-09-06 SS/UYO/SB/089/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089","MAMA KARANGA","Control",162,2805.46036133639,14.0273018066819,239.251471830763,2965.12104469798,3784.887016702,2552.78374954995,38.6245621042171,130.459355762218,6135.59630681134
"153","2021-09-06 SS/UYO/SB/094/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094","MAMA KARANGA","Control",7,239.801556820263,1.54661873003567,30.8868013374487,619.773239044584,713.240687674011,287.720307263153,2.76802556980278,13.9742754724021,755.408183552546
"154","2021-09-06 SS/UYO/SB/086/FF 2021-09-06 09:00:00",2021-09-06,"2021","Sep","06","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086","MAMA KARANGA","Control",5,162.037349761498,1.0912365177953,24.8010445688038,312.531280511015,230.079506231502,200.36520003111,1.97493171841388,9.76723755364011,381.339016541143
"155","2021-09-07 SS/UYO/SB/094/FF 2021-09-07 09:30:00",2021-09-07,"2021","Sep","07","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094","MAMA KARANGA","Control",5,249.693544891793,1.24846772445897,26.6214654643836,462.908764038237,294.883345059661,233.924831710276,3.2957407584716,12.4315480123862,566.24446623154
"156","2021-09-07 SS/UYO/SB/100/FF 2021-09-07 09:30:00",2021-09-07,"2021","Sep","07","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100","MAMA KARANGA","Control",6,314.790284124795,1.77537245568831,36.908025882057,799.573833390989,1058.68686288347,334.710980199017,3.6289393018765,15.6823288343326,828.748109194879
"157","2021-09-07 SS/UYO/SB/091/FF 2021-09-07 09:30:00",2021-09-07,"2021","Sep","07","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091","MAMA KARANGA","Control",31,543.611603665529,3.29549920820843,55.2249904039888,949.342486424495,865.635566647511,607.494021656614,6.64860359740116,28.8143828091599,1548.9202471046
"158","2021-09-07 SS/UYO/SB/085/FF 2021-09-07 09:30:00",2021-09-07,"2021","Sep","07","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085","MAMA KARANGA","Control",1,29.5238917927858,0.246032431606548,4.92966481221987,58.9079407846094,33.5712983137803,46.6547759656448,0.209405978328846,1.94769022741931,76.50466423281
"159","2021-09-07 SS/UYO/SB/089/FF 2021-09-07 09:30:00",2021-09-07,"2021","Sep","07","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089","MAMA KARANGA","Control",1,29.5238917927858,0.246032431606548,4.92966481221987,58.9079407846094,33.5712983137803,46.6547759656448,0.209405978328846,1.94769022741931,76.50466423281
"160","2021-09-08 SS/UYO/SB/089/FF 2021-09-08 10:00:00",2021-09-08,"2021","Sep","08","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089","MAMA KARANGA","Control",9,203.642059940179,1.45660329722107,21.0082500601251,646.577038322115,1068.3041906259,271.565947538716,1.90602692262383,10.2958639259795,669.215413821085
"161","2021-09-08 SS/UYO/SB/085/FF 2021-09-08 10:00:00",2021-09-08,"2021","Sep","08","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085","MAMA KARANGA","Control",9,203.642059940179,1.45660329722107,21.0082500601251,646.577038322115,1068.3041906259,271.565947538716,1.90602692262383,10.2958639259795,669.215413821085
"162","2021-09-08 SS/UYO/SB/091/FF 2021-09-08 10:00:00",2021-09-08,"2021","Sep","08","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091","MAMA KARANGA","Control",19,426.827511567687,3.4446597943667,62.1069215383967,1163.46885927345,811.977228689403,641.018120464993,4.12263026489316,28.2792126953972,1580.00279461045
"163","2021-07-21 SS/MAY/SB/012/FF 2021-07-21 13:27:00",2021-07-21,"2021","Jul","21","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Control",3,82.1865583553352,0.68488798629446,17.651495957182,148.160095496444,156.863567033966,120.878687557234,1.13900138475599,6.25639987265566,221.580857460147
"164","2021-07-21 SS/MAY/SB/028/FF 2021-07-21 13:27:00",2021-07-21,"2021","Jul","21","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",3,82.1865583553352,0.68488798629446,17.651495957182,148.160095496444,156.863567033966,120.878687557234,1.13900138475599,6.25639987265566,221.580857460147
"165","2021-07-23 SS/MAY/SB/028/FF 2021-07-23 14:13:00",2021-07-23,"2021","Jul","23","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",2,118.442229236903,0.987018576974191,24.1560574041871,213.376798771972,135.68835133353,187.313914856019,0.944930785348793,10.6791034815861,580.829965758099
"166","2021-07-23 SS/MAY/SB/012/FF 2021-07-23 14:13:00",2021-07-23,"2021","Jul","23","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Control",2,118.442229236903,0.987018576974191,24.1560574041871,213.376798771972,135.68835133353,187.313914856019,0.944930785348793,10.6791034815861,580.829965758099
"167","2021-07-24 SS/MAY/SB/077/FF 2021-07-24 13:15:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077","MAMA KARANGA","Control",4,693.525144901323,5.77937620751103,125.422668825289,1257.83936810712,1214.38084936846,1076.64250226091,5.95940545545728,43.0634623685619,2618.6332948466
"168","2021-07-24 SS/MAY/SB/030/FF 2021-07-24 13:15:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030","MAMA KARANGA","Control",4,693.525144901323,5.77937620751103,125.422668825289,1257.83936810712,1214.38084936846,1076.64250226091,5.95940545545728,43.0634623685619,2618.6332948466
"169","2021-07-24 SS/MAY/SB/013/FF 2021-07-24 13:15:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013","MAMA KARANGA","Control",4,693.525144901323,5.77937620751103,125.422668825289,1257.83936810712,1214.38084936846,1076.64250226091,5.95940545545728,43.0634623685619,2618.6332948466
"170","2021-07-24 SS/MAY/SB/002/FF 2021-07-24 12:13:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/002/FF","SS/MAY/SB/002","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"171","2021-07-24 SS/MAY/SB/015/FF 2021-07-24 12:13:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/015/FF","SS/MAY/SB/015","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"172","2021-07-24 SS/MAY/SB/001/FF 2021-07-24 12:13:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/001/FF","SS/MAY/SB/001","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"173","2021-07-24 SS/MAY/SB/010/FF 2021-07-24 13:30:00",2021-07-24,"2021","Jul","24","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",4,693.525144901323,5.77937620751103,125.422668825289,1257.83936810712,1214.38084936846,1076.64250226091,5.95940545545728,43.0634623685619,2618.6332948466
"174","2021-07-25 SS/MAY/SB/083/FF 2021-07-25 13:23:00",2021-07-25,"2021","Jul","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",2,54.7910389035568,0.456591990862973,11.7676639714547,98.773396997629,104.575711355977,80.5857917048225,0.759334256503993,4.17093324843711,147.720571640098
"175","2021-07-25 SS/MAY/SB/012/FF 2021-07-25 13:03:00",2021-07-25,"2021","Jul","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/012/FF","SS/MAY/SB/012","MAMA KARANGA","Control",3,39.0004962401323,0.325004135334436,8.37627363265903,70.3073271709959,74.4374393909002,57.3613117999848,0.540497377096918,2.96888815632504,105.148135792436
"176","2021-07-25 SS/MAY/SB/028/FF 2021-07-25 13:03:00",2021-07-25,"2021","Jul","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",3,39.0004962401323,0.325004135334436,8.37627363265903,70.3073271709959,74.4374393909002,57.3613117999848,0.540497377096918,2.96888815632504,105.148135792436
"177","2021-07-25 SS/MAY/SB/017/FF 2021-07-25 13:23:00",2021-07-25,"2021","Jul","25","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",2,54.7910389035568,0.456591990862973,11.7676639714547,98.773396997629,104.575711355977,80.5857917048225,0.759334256503993,4.17093324843711,147.720571640098
"178","2021-07-25 SS/MAY/SB/010/FF 2021-07-25 13:20:00",2021-07-25,"2021","Jul","25","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,741.466699056236,6.17888915880197,134.092805321345,1344.79046804578,1298.3277771514,1151.06794336726,6.37136335125144,46.0403253250366,2799.65247034399
"179","2021-07-30 SS/MAY/SB/010/FF 2021-07-30 13:15:00",2021-07-30,"2021","Jul","30","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,769.911927598232,6.41593272998527,165.356690307305,1387.94259060734,1469.47546754421,1132.37426174195,10.6700021174158,58.6090594639064,2075.73779094664
"180","2021-07-31 SS/MAY/SB/010/FF 2021-07-31 13:08:00",2021-07-31,"2021","Jul","31","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",4,693.525144901323,5.77937620751103,125.422668825289,1257.83936810712,1214.38084936846,1076.64250226091,5.95940545545728,43.0634623685619,2618.6332948466
"181","2021-07-11 SS/MAY/SB/010/FF 2021-07-11 13:15:00",2021-07-11,"2021","Jul","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,378.362740386419,3.15302283655349,81.2622953914656,682.08549998625,722.153722913588,556.489922363317,5.24362735055721,28.8026247617847,1020.09309214919
"182","2021-07-11 SS/MAY/SB/036/FF 2021-07-11 12:40:00",2021-07-11,"2021","Jul","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036","MAMA KARANGA","Control",2,367.343838138241,3.06119865115201,78.8957270331049,662.221404907616,701.122737481946,540.283495561473,5.09091935097286,27.9638177840761,990.385341182606
"183","2021-07-11 SS/MAY/SB/070/FF 2021-07-11 12:40:00",2021-07-11,"2021","Jul","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Control",2,367.343838138241,3.06119865115201,78.8957270331049,662.221404907616,701.122737481946,540.283495561473,5.09091935097286,27.9638177840761,990.385341182606
"184","2021-07-11 SS/MAY/SB/031/FF 2021-07-11 12:40:00",2021-07-11,"2021","Jul","11","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031","MAMA KARANGA","Control",2,367.343838138241,3.06119865115201,78.8957270331049,662.221404907616,701.122737481946,540.283495561473,5.09091935097286,27.9638177840761,990.385341182606
"185","2021-07-12 SS/MAY/SB/010/FF 2021-07-12 12:30:00",2021-07-12,"2021","Jul","12","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,769.911927598232,6.41593272998527,165.356690307305,1387.94259060734,1469.47546754421,1132.37426174195,10.6700021174158,58.6090594639064,2075.73779094664
"186","2021-07-13 SS/MAY/SB/070/FF 2021-07-13 12:45:00",2021-07-13,"2021","Jul","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Control",4,734.687676276482,6.12239730230401,157.79145406621,1324.44280981523,1402.24547496389,1080.56699112295,10.1818387019457,55.9276355681522,1980.77068236521
"187","2021-07-13 SS/MAY/SB/031/FF 2021-07-13 12:45:00",2021-07-13,"2021","Jul","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031","MAMA KARANGA","Control",4,734.687676276482,6.12239730230401,157.79145406621,1324.44280981523,1402.24547496389,1080.56699112295,10.1818387019457,55.9276355681522,1980.77068236521
"188","2021-07-13 SS/MAY/SB/036/FF 2021-07-13 12:45:00",2021-07-13,"2021","Jul","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036","MAMA KARANGA","Control",4,734.687676276482,6.12239730230401,157.79145406621,1324.44280981523,1402.24547496389,1080.56699112295,10.1818387019457,55.9276355681522,1980.77068236521
"189","2021-07-13 SS/MAY/SB/074/FF 2021-07-13 12:34:00",2021-07-13,"2021","Jul","13","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",3,919.067641979621,7.65889701649684,153.458610623411,1833.78203018667,1045.0618839817,1452.34562010928,6.51872930811092,60.6308638842262,2381.56140966729
"190","2021-07-13 SS/MAY/SB/028/FF 2021-07-13 12:47:00",2021-07-13,"2021","Jul","13","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",1,49.8279205813694,0.415232671511412,10.7017176080562,89.8262394661482,95.10296472673,73.2861159307934,0.690551735921511,3.79311899924252,134.339648585117
"191","2021-07-14 SS/MAY/SB/031/FF 2021-07-14 13:15:00",2021-07-14,"2021","Jul","14","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/031/FF","SS/MAY/SB/031","MAMA KARANGA","Control",3,397.825668981172,1.98912834490586,46.9822532008918,1063.7645600772,422.3594046801,383.251549305481,4.91205365154577,18.8037827737078,756.206346077403
"192","2021-07-14 SS/MAY/SB/074/FF 2021-07-14 13:13:00",2021-07-14,"2021","Jul","14","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"193","2021-07-14 SS/MAY/SB/070/FF 2021-07-14 13:15:00",2021-07-14,"2021","Jul","14","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/070/FF","SS/MAY/SB/070","MAMA KARANGA","Control",6,1102.03151441472,9.18359595345602,236.687181099315,1986.66421472285,2103.36821244584,1620.85048668442,15.2727580529186,83.8914533522283,2971.15602354782
"194","2021-07-14 SS/MAY/SB/017/FF 2021-07-14 13:21:00",2021-07-14,"2021","Jul","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",1,82.1232411755576,0.684360343129647,17.6378971039725,148.045951777688,156.742718091351,120.785561652652,1.13812388900865,6.25157989231551,221.410149801038
"195","2021-07-14 SS/MAY/SB/083/FF 2021-07-14 13:21:00",2021-07-14,"2021","Jul","14","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",1,82.1232411755576,0.684360343129647,17.6378971039725,148.045951777688,156.742718091351,120.785561652652,1.13812388900865,6.25157989231551,221.410149801038
"196","2021-07-16 SS/MAY/SB/074/FF 2021-07-16 13:15:00",2021-07-16,"2021","Jul","16","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",3,769.911927598232,6.41593272998527,165.356690307305,1387.94259060734,1469.47546754421,1132.37426174195,10.6700021174158,58.6090594639064,2075.73779094664
"197","2021-07-16 SS/MAY/SB/010/FF 2021-07-16 12:25:00",2021-07-16,"2021","Jul","16","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,769.911927598232,6.41593272998527,165.356690307305,1387.94259060734,1469.47546754421,1132.37426174195,10.6700021174158,58.6090594639064,2075.73779094664
"198","2021-07-16 SS/MAY/SB/017/FF 2021-07-16 13:34:00",2021-07-16,"2021","Jul","16","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",1,82.1232411755576,0.684360343129647,17.6378971039725,148.045951777688,156.742718091351,120.785561652652,1.13812388900865,6.25157989231551,221.410149801038
"199","2021-07-16 SS/MAY/SB/083/FF 2021-07-16 13:34:00",2021-07-16,"2021","Jul","16","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",1,82.1232411755576,0.684360343129647,17.6378971039725,148.045951777688,156.742718091351,120.785561652652,1.13812388900865,6.25157989231551,221.410149801038
"200","2021-07-17 SS/MAY/SB/028/FF 2021-07-17 13:57:00",2021-07-17,"2021","Jul","17","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",2,26.0003308267549,0.216669423556291,5.58418242177269,46.8715514473306,49.6249595939334,38.2408745333232,0.360331584731279,1.97925877088336,70.0987571949574
"201","2021-07-17 SS/MAY/SB/010/FF 2021-07-17 13:15:00",2021-07-17,"2021","Jul","17","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",3,769.911927598232,6.41593272998527,165.356690307305,1387.94259060734,1469.47546754421,1132.37426174195,10.6700021174158,58.6090594639064,2075.73779094664
"202","2021-07-17 SS/MAY/SB/074/FF 2021-07-17 12:48:00",2021-07-17,"2021","Jul","17","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",1,256.637309199411,2.13864424332842,55.1188967691016,462.647530202446,489.825155848069,377.458087247316,3.55666737247192,19.5363531546355,691.912596982214
"203","2021-07-18 SS/MAY/SB/074/FF 2021-07-18 12:35:00",2021-07-18,"2021","Jul","18","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"204","2021-07-18 SS/MAY/SB/058/FF 2021-07-18 01:48:00",2021-07-18,"2021","Jul","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058","MAMA KARANGA","Control",2,99.6558411627389,0.830465343022824,21.4034352161124,179.652478932296,190.20592945346,146.572231861587,1.38110347184302,7.58623799848504,268.679297170234
"205","2021-07-18 SS/MAY/SB/029/FF 2021-07-18 01:48:00",2021-07-18,"2021","Jul","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029","MAMA KARANGA","Control",2,99.6558411627389,0.830465343022824,21.4034352161124,179.652478932296,190.20592945346,146.572231861587,1.38110347184302,7.58623799848504,268.679297170234
"206","2021-07-18 SS/MAY/SB/081/FF 2021-07-18 01:48:00",2021-07-18,"2021","Jul","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/081/FF","SS/MAY/SB/081","MAMA KARANGA","Control",2,99.6558411627389,0.830465343022824,21.4034352161124,179.652478932296,190.20592945346,146.572231861587,1.38110347184302,7.58623799848504,268.679297170234
"207","2021-07-18 SS/MAY/SB/028/FF 2021-07-18 13:12:00",2021-07-18,"2021","Jul","18","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",1,30.330235000907,0.151651175004535,1.66755053484087,27.4290156239082,34.5828969447478,29.179944928618,0.204550375946302,0.964278967934983,54.1739969537261
"208","2021-07-19 SS/MAY/SB/029/FF 2021-07-19 13:11:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/029/FF","SS/MAY/SB/029","MAMA KARANGA","Control",3,82.1865583553352,0.68488798629446,17.651495957182,148.160095496444,156.863567033966,120.878687557234,1.13900138475599,6.25639987265566,221.580857460147
"209","2021-07-19 SS/MAY/SB/058/FF 2021-07-19 13:11:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/058/FF","SS/MAY/SB/058","MAMA KARANGA","Control",3,82.1865583553352,0.68488798629446,17.651495957182,148.160095496444,156.863567033966,120.878687557234,1.13900138475599,6.25639987265566,221.580857460147
"210","2021-07-19 SS/MAY/SB/081/FF 2021-07-19 13:11:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/081/FF","SS/MAY/SB/081","MAMA KARANGA","Control",3,82.1865583553352,0.68488798629446,17.651495957182,148.160095496444,156.863567033966,120.878687557234,1.13900138475599,6.25639987265566,221.580857460147
"211","2021-07-19 SS/MAY/SB/083/FF 2021-07-19 13:27:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083","MAMA KARANGA","Control",2,99.6558411627389,0.830465343022824,21.4034352161124,179.652478932296,190.20592945346,146.572231861587,1.38110347184302,7.58623799848504,268.679297170234
"212","2021-07-19 SS/MAY/SB/017/FF 2021-07-19 13:27:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017","MAMA KARANGA","Control",2,99.6558411627389,0.830465343022824,21.4034352161124,179.652478932296,190.20592945346,146.572231861587,1.38110347184302,7.58623799848504,268.679297170234
"213","2021-07-19 SS/MAY/SB/028/FF 2021-07-19 13:11:00",2021-07-19,"2021","Jul","19","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028","MAMA KARANGA","Control",4,328.49296470223,2.73744137251859,70.5515884158901,592.183807110751,626.970872365403,483.142246610606,4.55249555603459,25.006319569262,885.640599204151
"214","2021-07-19 SS/MAY/SB/074/FF 2021-07-19 12:45:00",2021-07-19,"2021","Jul","19","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074","MAMA KARANGA","Control",1,256.637309199411,2.13864424332842,55.1188967691016,462.647530202446,489.825155848069,377.458087247316,3.55666737247192,19.5363531546355,691.912596982214
"215","2021-07-21 SS/MAY/SB/010/FF 2021-07-21 12:30:00",2021-07-21,"2021","Jul","21","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/010/FF","SS/MAY/SB/010","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"216","2021-07-21 SS/MAY/SB/036/FF 2021-07-21 12:40:00",2021-07-21,"2021","Jul","21","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/036/FF","SS/MAY/SB/036","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"217","2021-07-21 SS/MAY/SB/030/FF 2021-07-21 12:45:00",2021-07-21,"2021","Jul","21","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/030/FF","SS/MAY/SB/030","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"218","2021-07-21 SS/MAY/SB/013/FF 2021-07-21 12:45:00",2021-07-21,"2021","Jul","21","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
"219","2021-07-21 SS/MAY/SB/077/FF 2021-07-21 12:45:00",2021-07-21,"2021","Jul","21","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077","MAMA KARANGA","Control",2,513.274618398822,4.27728848665685,110.237793538203,925.295060404892,979.650311696137,754.916174494633,7.11333474494384,39.0727063092709,1383.82519396443
