"","survey_id","scientific_name","KSHperspp","KSHpersurvey","KSHpertrap"
"117","2021-05-18 SS/MAY/SB/030/FF 2021-05-18 12:45:00","Siganus sutor",223.586225199434,403.432054665089,25.2145034165681
"118","2021-05-18 SS/MAY/SB/030/FF 2021-05-18 12:45:00","Lethrinus nebulosus",179.845829465655,403.432054665089,25.2145034165681
"119","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 17:37:00","Siganus sutor",229.32673189119,1291.82857282405,80.7392858015032
"120","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 17:37:00","Siganus sutor",223.586225199434,1291.82857282405,80.7392858015032
"121","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 17:37:00","Lethrinus nebulosus",486.340565517849,1291.82857282405,80.7392858015032
"122","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 17:37:00","Lethrinus nebulosus",179.845829465655,1291.82857282405,80.7392858015032
"123","2021-05-18 SS/MAY/SB/013/FF 2021-05-18 17:37:00","Plectorhinchus sordidus",172.729220749922,1291.82857282405,80.7392858015032
"124","2021-05-18 SS/MAY/SB/077/FF 2021-05-18 12:45:00","Siganus sutor",229.32673189119,888.396518158961,88.8396518158961
"125","2021-05-18 SS/MAY/SB/077/FF 2021-05-18 12:45:00","Lethrinus nebulosus",486.340565517849,888.396518158961,88.8396518158961
"126","2021-05-18 SS/MAY/SB/077/FF 2021-05-18 12:45:00","Plectorhinchus sordidus",172.729220749922,888.396518158961,88.8396518158961
"127","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Siganus sutor",436.674372077725,2212.68626543235,NA
"128","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Siganus sutor",223.586225199434,2212.68626543235,NA
"129","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Plectorhinchus sordidus",254.599396448466,2212.68626543235,NA
"130","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Plectorhinchus sordidus",259.093831124883,2212.68626543235,NA
"131","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Scarus rubroviolaceus",165.562845062402,2212.68626543235,NA
"132","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Scarus rubroviolaceus",279.173807642391,2212.68626543235,NA
"133","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Lethrinus nebulosus",269.768744198483,2212.68626543235,NA
"134","2021-05-18 SS/MAY/SB/018/FF 2021-05-18 17:30:00","Lethrinus nebulosus",324.227043678566,2212.68626543235,NA
"135","2021-05-18 SS/MAY/SB/010/FF 2021-05-18 15:50:00","Siganus sutor",640.569257734962,1461.75256584202,NA
"136","2021-05-18 SS/MAY/SB/010/FF 2021-05-18 15:50:00","Lethrinus nebulosus",648.454087357132,1461.75256584202,NA
"137","2021-05-18 SS/MAY/SB/010/FF 2021-05-18 15:50:00","Plectorhinchus sordidus",172.729220749922,1461.75256584202,NA
"138","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Siganus sutor",196.565770192449,2311.33018340696,NA
"139","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Siganus sutor",349.33949766218,2311.33018340696,NA
"140","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Siganus sutor",524.00924649327,2311.33018340696,NA
"141","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Lethrinus nebulosus",648.454087357132,2311.33018340696,NA
"142","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Lethrinus nebulosus",324.227043678566,2311.33018340696,NA
"143","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Plectorhinchus sordidus",172.729220749922,2311.33018340696,NA
"144","2021-05-18 SS/MAY/SB/074/FF 2021-05-18 16:04:00","Plectorhinchus sordidus",96.0053172734372,2311.33018340696,NA
"145","2021-05-18 SS/MAY/SB/043/FF 2021-05-18 12:03:00","Siganus sutor",163.804808493707,3942.71345383551,657.118908972585
"146","2021-05-18 SS/MAY/SB/043/FF 2021-05-18 12:03:00","Siganus sutor",698.67899532436,3942.71345383551,657.118908972585
"147","2021-05-18 SS/MAY/SB/043/FF 2021-05-18 12:03:00","Lethrinus nebulosus",1591.30267592469,3942.71345383551,657.118908972585
"148","2021-05-18 SS/MAY/SB/043/FF 2021-05-18 12:03:00","Scarus rubroviolaceus",1488.92697409275,3942.71345383551,657.118908972585
"149","2021-05-18 SS/MAY/SB/042/FF 2021-05-18 23:53:00","Siganus sutor",786.013869739905,3767.98375482407,313.99864623534
"150","2021-05-18 SS/MAY/SB/042/FF 2021-05-18 23:53:00","Lethrinus nebulosus",1053.73789195534,3767.98375482407,313.99864623534
"151","2021-05-18 SS/MAY/SB/042/FF 2021-05-18 23:53:00","Plectorhinchus sordidus",256.014179395833,3767.98375482407,313.99864623534
"152","2021-05-18 SS/MAY/SB/042/FF 2021-05-18 23:53:00","Siganus canaliculatus",69.0329317981022,3767.98375482407,313.99864623534
"153","2021-05-18 SS/MAY/SB/042/FF 2021-05-18 23:53:00","Scarus rubroviolaceus",1603.18488193489,3767.98375482407,313.99864623534
"154","2021-05-18 SS/MAY/SB/083/FF 2021-05-18 01:43:00","Siganus sutor",223.586225199434,NA,NA
"155","2021-05-18 SS/MAY/SB/083/FF 2021-05-18 01:43:00","Lethrinus nebulosus",89.9229147328277,NA,NA
"156","2021-05-18 SS/MAY/SB/083/FF 2021-05-18 01:43:00","Plectorhinchus sordidus",86.364610374961,NA,NA
"157","2021-05-18 SS/MAY/SB/083/FF 2021-05-18 01:43:00","Plectorhinchus vittatus",NA,NA,NA
"158","2021-05-18 SS/MAY/SB/083/FF 2021-05-18 01:43:00","Acanthurus dussumieri",173.381286225331,NA,NA
"159","2021-05-18 SS/MAY/SB/052/FF 2021-05-18 03:01:00","Plectorhinchus sordidus",381.8990946727,NA,NA
"160","2021-05-18 SS/MAY/SB/052/FF 2021-05-18 03:01:00","Lethrinus nebulosus",530.434225308229,NA,NA
"161","2021-05-18 SS/MAY/SB/052/FF 2021-05-18 03:01:00","Plectorhinchus vittatus",NA,NA,NA
"162","2021-05-18 SS/MAY/SB/052/FF 2021-05-18 03:01:00","Scarus rubroviolaceus",874.464481055397,NA,NA
"163","2021-05-18 SS/MAY/SB/052/FF 2021-05-18 03:01:00","Siganus canaliculatus",1247.96692530985,NA,NA
"164","2021-05-18 SS/MAY/SB/028/FF 2021-05-18 03:01:00","Plectorhinchus sordidus",381.8990946727,NA,NA
"165","2021-05-18 SS/MAY/SB/028/FF 2021-05-18 03:01:00","Lethrinus nebulosus",530.434225308229,NA,NA
"166","2021-05-18 SS/MAY/SB/028/FF 2021-05-18 03:01:00","Plectorhinchus vittatus",NA,NA,NA
"167","2021-05-18 SS/MAY/SB/028/FF 2021-05-18 03:01:00","Scarus rubroviolaceus",874.464481055397,NA,NA
"168","2021-05-18 SS/MAY/SB/028/FF 2021-05-18 03:01:00","Siganus canaliculatus",1247.96692530985,NA,NA
"169","2021-05-18 SS/MAY/SB/082/FF 2021-05-18 11:57:00","Siganus sutor",262.004623246635,1107.99642921713,123.110714357459
"170","2021-05-18 SS/MAY/SB/082/FF 2021-05-18 11:57:00","Siganus sutor",84.177101523021,1107.99642921713,123.110714357459
"171","2021-05-18 SS/MAY/SB/082/FF 2021-05-18 11:57:00","Plectorhinchus sordidus",178.838383743876,1107.99642921713,123.110714357459
"172","2021-05-18 SS/MAY/SB/082/FF 2021-05-18 11:57:00","Scarus rubroviolaceus",582.976320703598,1107.99642921713,123.110714357459
"173","2021-05-18 SS/MAY/SB/047/FF 2021-05-18 12:06:00","Siganus sutor",524.00924649327,1113.79303958142,159.113291368774
"174","2021-05-18 SS/MAY/SB/047/FF 2021-05-18 12:06:00","Siganus canaliculatus",541.828001616652,1113.79303958142,159.113291368774
"175","2021-05-18 SS/MAY/SB/047/FF 2021-05-18 12:06:00","Scarus rubroviolaceus",4.81081821593789,1113.79303958142,159.113291368774
"176","2021-05-18 SS/MAY/SB/047/FF 2021-05-18 12:06:00","Lethrinus nebulosus",43.1449732555594,1113.79303958142,159.113291368774
